,Date,Aggregator,Market_Real,Crop,Quantity_Real,Price,Amount,State,Av_Rate,Total_Quantity,Deviation,Max_Deviation,STD,Max D /STD,D/Av,D/STD,Deviation_Factor,STD/Av,Flag,Compute
10665,7/19/2017,4269,3,6,25,26,650,1,25.47206704,358,0.527932961,9.472067039,1.807202127,5.241288122,0.020725957,0.292127235,0.006054616,0.070948389,3,1
10925,7/19/2017,4269,3,6,21,26,546,1,25.47206704,358,0.527932961,9.472067039,1.807202127,5.241288122,0.020725957,0.292127235,0.006054616,0.070948389,3,1
10992,8/10/2017,4269,3,6,50,15,750,1,15.52727273,1045,0.527272727,9.527272727,2.649992819,,0.033957845,0.19897138,0.006756639,0.170666985,5,1
2604,8/14/2017,2585,3,17,121,26,3146,1,25.98265395,1153,0.017346054,5.982653946,1.13893983,5.252827049,0.000667601,0.01523,1.02E-05,0.043834623,3,1
10994,8/16/2017,4269,3,6,40,15,600,1,16.86464646,495,1.864646465,6.864646465,3.509850874,,0.110565405,0.53126088,0.058739074,0.208118853,5,1
10995,8/16/2017,4269,3,50,15,20,300,1,20,284,0,0,0,,0,,,0,1,1
10996,8/19/2017,4269,3,6,20,21,420,1,20.80298013,604,0.197019868,6.802980132,2.544164416,,0.009470752,0.077439912,0.000733414,0.122298075,5,1
3263,8/14/2017,2585,3,17,237,26,6162,1,25.98265395,1153,0.017346054,5.982653946,1.13893983,5.252827049,0.000667601,0.01523,1.02E-05,0.043834623,3,1
7575,8/14/2017,3916,3,17,128,25,3200,1,25.98265395,1153,0.982653946,5.982653946,1.13893983,5.252827049,0.037819614,0.862779508,0.032629988,0.043834623,3,1
10999,7/18/2017,4269,3,6,25,24,600,1,24.23416507,521,0.234165067,9.234165067,2.756751218,,0.009662601,0.084942401,0.000820765,0.113754743,5,1
7726,8/14/2017,3916,3,17,254,26,6604,1,25.98265395,1153,0.017346054,5.982653946,1.13893983,5.252827049,0.000667601,0.01523,1.02E-05,0.043834623,3,1
11001,7/25/2017,4269,3,6,20,22,440,1,23.07183908,348,1.07183908,8.07183908,2.597082815,,0.046456595,0.412708857,0.019173048,0.112565054,5,1
11002,7/25/2017,4269,3,17,25,15,375,1,16.88002711,4426,1.880027113,5.119972887,2.737222065,,0.111375835,0.686837629,0.076497114,0.162157445,5,1
11003,7/28/2017,4269,3,6,45,20,900,1,20.51397656,1109,0.513976555,8.513976555,2.006084829,,0.025054945,0.256208784,0.006419297,0.097791124,5,1
11004,7/30/2017,4269,3,6,20,20,400,1,20.30940989,1254,0.309409888,5.309409888,2.060478909,,0.015234804,0.150164065,0.00228772,0.101454396,5,1
11005,8/3/2017,4269,3,6,110,15,1650,1,14.28030666,2087,0.71969334,11.71969334,2.340557251,,0.050397611,0.307488031,0.015496662,0.16390105,5,1
11006,8/5/2017,4269,3,6,80,15,1200,1,15.26060234,1627,0.260602336,1.739397664,0.890261665,,0.017076805,0.29272555,0.004998817,0.058337256,1,1
11007,8/7/2017,4269,3,6,60,16,960,1,16.04570747,5032,0.045707472,9.045707472,0.912452199,,0.002848579,0.050093005,0.000142694,0.056865813,1,1
11008,8/9/2017,4269,3,6,60,15,900,1,14.79471698,1325,0.205283019,6.794716981,2.589115536,,0.013875427,0.079286929,0.00110014,0.175002708,5,1
7855,8/14/2017,3916,3,17,288,27,7776,1,25.98265395,1153,1.017346054,5.982653946,1.13893983,5.252827049,0.039154817,0.893239508,0.034974629,0.043834623,3,1
11010,8/14/2017,4269,3,6,60,15,900,1,14.78424658,876,0.215753425,6.784246575,2.6689964,,0.014593468,0.080836911,0.001179691,0.180529754,5,1
11011,8/16/2017,4269,3,6,50,19,950,1,16.86464646,495,2.135353535,6.864646465,3.509850874,,0.126617154,0.608388679,0.077032443,0.208118853,5,1
10275,8/14/2017,4269,3,17,30,20,600,1,25.98265395,1153,5.982653946,5.982653946,1.13893983,5.252827049,0.230255691,5.252827048,1.209493323,0.043834623,3,1
11013,8/18/2017,4269,3,6,25,20,500,1,17.53703704,648,2.462962963,5.537037037,2.419414501,,0.140443506,1.017999587,0.142971431,0.137960278,5,1
11014,7/13/2017,4269,3,6,65,16,1040,1,14.65365854,615,1.346341463,6.653658537,2.04789373,,0.091877497,0.657427406,0.060402784,0.139753067,5,1
11015,7/30/2017,4269,3,6,60,22,1320,1,20.30940989,1254,1.690590112,5.309409888,2.060478909,,0.083241715,0.820484065,0.068298501,0.101454396,5,1
11016,8/5/2017,4269,3,6,70,15,1050,1,15.26060234,1627,0.260602336,1.739397664,0.890261665,,0.017076805,0.29272555,0.004998817,0.058337256,1,1
11017,7/23/2017,4269,3,6,20,30,600,1,28.12328767,146,1.876712329,12.12328767,3.590112775,,0.066731612,0.522744673,0.034883595,0.127656226,5,1
11018,7/25/2017,4269,3,6,25,24,600,1,23.07183908,348,0.92816092,8.07183908,2.597082815,,0.040229169,0.357385954,0.01437734,0.112565054,5,1
10655,8/14/2017,4269,3,17,80,26,2080,1,25.98265395,1153,0.017346054,5.982653946,1.13893983,5.252827049,0.000667601,0.01523,1.02E-05,0.043834623,3,1
11020,8/7/2017,4269,3,6,75,16,1200,1,16.04570747,5032,0.045707472,9.045707472,0.912452199,,0.002848579,0.050093005,0.000142694,0.056865813,1,1
11021,8/7/2017,4269,3,17,45,28,1260,1,30.02906977,1032,2.029069767,2.029069767,1.735160758,,0.067570184,1.169384311,0.079015513,0.057782701,1,1
11022,8/7/2017,4269,3,50,20,22,440,1,22.09225092,271,0.092250923,0.907749077,0.289379837,,0.004175714,0.318788357,0.001331169,0.013098703,1,1
11023,8/9/2017,4269,3,6,40,18,720,1,14.79471698,1325,3.205283019,6.794716981,2.589115536,,0.216650513,1.237983773,0.268209819,0.175002708,5,1
11024,8/10/2017,4269,3,14,52,32,1664,1,31.98481013,395,0.015189873,2.015189873,1.863648837,,0.000474909,0.008150609,3.87E-06,0.058266684,1,1
11025,8/10/2017,4269,3,6,26,11,286,1,15.52727273,1045,4.527272727,9.527272727,2.649992819,,0.291569087,1.708409432,0.498119378,0.170666985,5,1
11026,8/17/2017,4269,3,16,77,20,1540,1,20,77,0,0,0,,0,,,0,1,1
10822,8/14/2017,4269,3,17,15,26,390,1,25.98265395,1153,0.017346054,5.982653946,1.13893983,5.252827049,0.000667601,0.01523,1.02E-05,0.043834623,3,1
11028,7/29/2017,4269,3,6,20,22,440,1,20.33797217,1006,1.662027833,10.33797217,3.611486186,,0.08172043,0.460206061,0.037608237,0.177573563,5,1
11029,8/3/2017,4269,3,6,85,15,1275,1,14.28030666,2087,0.71969334,11.71969334,2.340557251,,0.050397611,0.307488031,0.015496662,0.16390105,5,1
9562,8/8/2017,4269,3,6,45,18,810,1,17.69368723,1394,0.306312769,5.693687231,1.050450627,5.420233076,0.017311981,0.291601301,0.005048196,0.059368667,3,1
11031,8/4/2017,4269,3,6,40,17,680,1,15.85157895,950,1.148421053,5.851578947,2.291419379,,0.07244837,0.501183268,0.036309911,0.144554646,5,1
11032,8/5/2017,4269,3,6,30,15,450,1,15.26060234,1627,0.260602336,1.739397664,0.890261665,,0.017076805,0.29272555,0.004998817,0.058337256,1,1
11033,8/5/2017,4269,3,50,20,20,400,1,19.22222222,180,0.777777778,1.222222222,0.974996043,,0.040462428,0.797724035,0.032277851,0.050722337,1,1
11034,8/7/2017,4269,3,6,40,18,720,1,16.04570747,5032,1.954292528,9.045707472,0.912452199,,0.121795348,2.14180264,0.260861598,0.056865813,1,1
11035,8/9/2017,4269,3,6,30,16,480,1,14.79471698,1325,1.205283019,6.794716981,2.589115536,,0.081467122,0.46551921,0.03792451,0.175002708,5,1
11036,8/10/2017,4269,3,6,78,13,1014,1,15.52727273,1045,2.527272727,9.527272727,2.649992819,,0.162763466,0.953690406,0.155225956,0.170666985,5,1
11037,8/10/2017,4269,3,6,35,12,420,1,15.52727273,1045,3.527272727,9.527272727,2.649992819,,0.227166276,1.331049919,0.302369654,0.170666985,5,1
9631,8/8/2017,4269,3,6,75,18,1350,1,17.69368723,1394,0.306312769,5.693687231,1.050450627,5.420233076,0.017311981,0.291601301,0.005048196,0.059368667,3,1
9795,8/8/2017,4269,3,6,65,16,1040,1,17.69368723,1394,1.693687231,5.693687231,1.050450627,5.420233076,0.095722684,1.612343491,0.154337846,0.059368667,3,1
9833,8/8/2017,4269,3,6,180,18,3240,1,17.69368723,1394,0.306312769,5.693687231,1.050450627,5.420233076,0.017311981,0.291601301,0.005048196,0.059368667,3,1
11041,8/14/2017,4269,3,6,40,16,640,1,14.78424658,876,1.215753425,6.784246575,2.6689964,,0.082233032,0.455509578,0.037457934,0.180529754,5,1
10179,8/8/2017,4269,3,6,75,17,1275,1,17.69368723,1394,0.693687231,5.693687231,1.050450627,5.420233076,0.039205352,0.660371095,0.025890081,0.059368667,3,1
10271,8/8/2017,4269,3,6,65,16,1040,1,17.69368723,1394,1.693687231,5.693687231,1.050450627,5.420233076,0.095722684,1.612343491,0.154337846,0.059368667,3,1
11044,8/18/2017,4269,3,5,95,24,2280,1,23.2748538,171,0.725146199,3.274853801,2.116603634,,0.031155779,0.342598958,0.010673937,0.090939503,5,1
11045,8/18/2017,4269,3,6,28,19,532,1,17.53703704,648,1.462962963,5.537037037,2.419414501,,0.083421331,0.604676446,0.050442914,0.137960278,5,1
11046,7/28/2017,4269,3,6,20,20,400,1,20.51397656,1109,0.513976555,8.513976555,2.006084829,,0.025054945,0.256208784,0.006419297,0.097791124,5,1
10289,8/8/2017,4269,3,6,60,18,1080,1,17.69368723,1394,0.306312769,5.693687231,1.050450627,5.420233076,0.017311981,0.291601301,0.005048196,0.059368667,3,1
11048,8/3/2017,4269,3,6,25,15,375,1,14.28030666,2087,0.71969334,11.71969334,2.340557251,,0.050397611,0.307488031,0.015496662,0.16390105,5,1
11049,8/5/2017,4269,3,6,20,15,300,1,15.26060234,1627,0.260602336,1.739397664,0.890261665,,0.017076805,0.29272555,0.004998817,0.058337256,1,1
11050,8/7/2017,4269,3,6,40,16,640,1,16.04570747,5032,0.045707472,9.045707472,0.912452199,,0.002848579,0.050093005,0.000142694,0.056865813,1,1
11051,8/7/2017,4269,3,50,30,22,660,1,22.09225092,271,0.092250923,0.907749077,0.289379837,,0.004175714,0.318788357,0.001331169,0.013098703,1,1
11052,8/9/2017,4269,3,50,20,19,380,1,18.71631206,141,0.283687943,0.716312057,0.450787194,,0.015157257,0.629316776,0.009538716,0.024085257,1,1
11053,8/9/2017,4269,3,6,20,15,300,1,14.79471698,1325,0.205283019,6.794716981,2.589115536,,0.013875427,0.079286929,0.00110014,0.175002708,5,1
10305,8/8/2017,4269,3,6,50,16,800,1,17.69368723,1394,1.693687231,5.693687231,1.050450627,5.420233076,0.095722684,1.612343491,0.154337846,0.059368667,3,1
11055,8/11/2017,4269,3,50,10,18,180,1,18.29605263,152,0.296052632,3.703947368,0.998939015,,0.01618123,0.296367073,0.004795584,0.054598608,1,1
11056,8/13/2017,4269,3,50,8,18,144,1,17.78417266,139,0.215827338,2.784172662,0.77517777,,0.012135922,0.278423023,0.00337892,0.04358807,1,1
10308,8/8/2017,4269,3,6,75,18,1350,1,17.69368723,1394,0.306312769,5.693687231,1.050450627,5.420233076,0.017311981,0.291601301,0.005048196,0.059368667,3,1
10316,8/8/2017,4269,3,6,46,17,782,1,17.69368723,1394,0.693687231,5.693687231,1.050450627,5.420233076,0.039205352,0.660371095,0.025890081,0.059368667,3,1
10363,8/8/2017,4269,3,6,50,18,900,1,17.69368723,1394,0.306312769,5.693687231,1.050450627,5.420233076,0.017311981,0.291601301,0.005048196,0.059368667,3,1
11060,8/17/2017,4269,3,6,5,15,75,1,15.91421255,781,0.914212548,4.914212548,2.072702974,,0.057446295,0.441072628,0.025337988,0.130242258,5,1
11061,8/18/2017,4269,3,6,15,18,270,1,17.53703704,648,0.462962963,5.537037037,2.419414501,,0.026399155,0.191353306,0.005051566,0.137960278,5,1
11062,8/18/2017,4269,3,50,36,22,792,1,19.54639175,388,2.453608247,2.453608247,1.947880786,,0.125527426,1.259629575,0.158118058,0.099654239,1,1
11063,7/26/2017,4269,3,18,40,16,640,1,16,105,0,0,0,,0,,,0,1,1
11064,7/28/2017,4269,3,17,70,16,1120,1,18.66007905,1012,2.660079051,5.339920949,2.458965043,,0.142554544,1.081788071,0.154213805,0.131776775,5,1
10455,8/8/2017,4269,3,6,14,18,252,1,17.69368723,1394,0.306312769,5.693687231,1.050450627,5.420233076,0.017311981,0.291601301,0.005048196,0.059368667,3,1
10489,8/8/2017,4269,3,6,50,20,1000,1,17.69368723,1394,2.306312769,5.693687231,1.050450627,5.420233076,0.130346645,2.195546093,0.286182067,0.059368667,3,1
11067,8/17/2017,4269,3,6,28,17,476,1,15.91421255,781,1.085787452,4.914212548,2.072702974,,0.068227532,0.523850964,0.035741059,0.130242258,5,1
11068,7/28/2017,4269,3,6,65,22,1430,1,20.51397656,1109,1.486023445,8.513976555,2.006084829,,0.07243956,0.740758029,0.053660186,0.097791124,5,1
11069,7/31/2017,4269,3,6,138,14,1932,1,16.7838638,1351,2.783863805,7.216136195,2.581160497,,0.165865491,1.078531849,0.178891214,0.153788217,5,1
11070,8/3/2017,4269,3,6,198,12,2376,1,14.28030666,2087,2.28030666,11.71969334,2.340557251,,0.159681911,0.974258015,0.155571382,0.16390105,5,1
11071,8/5/2017,4269,3,6,109,14,1526,1,15.26060234,1627,1.260602336,1.739397664,0.890261665,,0.082605018,1.415990809,0.116967947,0.058337256,1,1
11072,8/7/2017,4269,3,6,60,16,960,1,16.04570747,5032,0.045707472,9.045707472,0.912452199,,0.002848579,0.050093005,0.000142694,0.056865813,1,1
11073,8/10/2017,4269,3,6,66,15,990,1,15.52727273,1045,0.527272727,9.527272727,2.649992819,,0.033957845,0.19897138,0.006756639,0.170666985,5,1
11074,8/13/2017,4269,3,6,30,14,420,1,15.09240246,487,1.092402464,6.092402464,2.116155656,,0.072380952,0.516220279,0.037364515,0.140213307,5,1
11075,8/17/2017,4269,3,6,8,16,128,1,15.91421255,781,0.085787452,4.914212548,2.072702974,,0.005390619,0.041389168,0.000223113,0.130242258,5,1
11076,7/28/2017,4269,3,6,35,22,770,1,20.51397656,1109,1.486023445,8.513976555,2.006084829,,0.07243956,0.740758029,0.053660186,0.097791124,5,1
11077,7/31/2017,4269,3,6,30,14,420,1,16.7838638,1351,2.783863805,7.216136195,2.581160497,,0.165865491,1.078531849,0.178891214,0.153788217,5,1
11078,8/3/2017,4269,3,6,40,12,480,1,14.28030666,2087,2.28030666,11.71969334,2.340557251,,0.159681911,0.974258015,0.155571382,0.16390105,5,1
11079,8/3/2017,4269,3,17,48,20,960,1,22.78582435,649,2.785824345,4.214175655,2.628875328,,0.122261293,1.059701963,0.129560532,0.115373282,5,1
11080,8/5/2017,4269,3,6,22,14,308,1,15.26060234,1627,1.260602336,1.739397664,0.890261665,,0.082605018,1.415990809,0.116967947,0.058337256,1,1
11081,8/7/2017,4269,3,6,34,16,544,1,16.04570747,5032,0.045707472,9.045707472,0.912452199,,0.002848579,0.050093005,0.000142694,0.056865813,1,1
11082,8/10/2017,4269,3,6,28,16,448,1,15.52727273,1045,0.472727273,9.527272727,2.649992819,,0.030444965,0.178388133,0.00543102,0.170666985,5,1
11083,8/13/2017,4269,3,17,43,22,946,1,23.8186747,1660,1.818674699,7.181325301,2.104559177,,0.076354991,0.864159449,0.065982887,0.088357526,5,1
11084,8/13/2017,4269,3,6,27,14,378,1,15.09240246,487,1.092402464,6.092402464,2.116155656,,0.072380952,0.516220279,0.037364515,0.140213307,5,1
11085,8/19/2017,4269,3,6,16,18,288,1,20.80298013,604,2.802980132,6.802980132,2.544164416,,0.134739355,1.101729163,0.148446277,0.122298075,5,1
11086,7/28/2017,4269,3,6,20,22,440,1,20.51397656,1109,1.486023445,8.513976555,2.006084829,,0.07243956,0.740758029,0.053660186,0.097791124,5,1
11087,7/31/2017,4269,3,6,48,14,672,1,16.7838638,1351,2.783863805,7.216136195,2.581160497,,0.165865491,1.078531849,0.178891214,0.153788217,5,1
11088,8/3/2017,4269,3,6,44,12,528,1,14.28030666,2087,2.28030666,11.71969334,2.340557251,,0.159681911,0.974258015,0.155571382,0.16390105,5,1
11089,8/5/2017,4269,3,6,34,14,476,1,15.26060234,1627,1.260602336,1.739397664,0.890261665,,0.082605018,1.415990809,0.116967947,0.058337256,1,1
11090,8/7/2017,4269,3,6,3916,16,62656,1,16.04570747,5032,0.045707472,9.045707472,0.912452199,,0.002848579,0.050093005,0.000142694,0.056865813,1,1
11091,8/10/2017,4269,3,6,38,16,608,1,15.52727273,1045,0.472727273,9.527272727,2.649992819,,0.030444965,0.178388133,0.00543102,0.170666985,5,1
11092,8/13/2017,4269,3,6,19,14,266,1,15.09240246,487,1.092402464,6.092402464,2.116155656,,0.072380952,0.516220279,0.037364515,0.140213307,5,1
11093,8/17/2017,4269,3,6,12,16,192,1,15.91421255,781,0.085787452,4.914212548,2.072702974,,0.005390619,0.041389168,0.000223113,0.130242258,5,1
11094,8/19/2017,4269,3,6,18,18,324,1,20.80298013,604,2.802980132,6.802980132,2.544164416,,0.134739355,1.101729163,0.148446277,0.122298075,5,1
11095,7/28/2017,4269,3,6,12,22,264,1,20.51397656,1109,1.486023445,8.513976555,2.006084829,,0.07243956,0.740758029,0.053660186,0.097791124,5,1
11096,7/28/2017,4269,3,17,20,18,360,1,18.66007905,1012,0.660079051,5.339920949,2.458965043,,0.035373861,0.268437753,0.00949568,0.131776775,5,1
11097,8/5/2017,4269,3,6,28,14,392,1,15.26060234,1627,1.260602336,1.739397664,0.890261665,,0.082605018,1.415990809,0.116967947,0.058337256,1,1
11098,8/3/2017,4269,3,6,34,13,442,1,14.28030666,2087,1.28030666,11.71969334,2.340557251,,0.089655404,0.547009333,0.049042343,0.16390105,5,1
10530,8/8/2017,4269,3,6,49,18,882,1,17.69368723,1394,0.306312769,5.693687231,1.050450627,5.420233076,0.017311981,0.291601301,0.005048196,0.059368667,3,1
10570,8/8/2017,4269,3,6,100,18,1800,1,17.69368723,1394,0.306312769,5.693687231,1.050450627,5.420233076,0.017311981,0.291601301,0.005048196,0.059368667,3,1
10676,8/8/2017,4269,3,6,22,20,440,1,17.69368723,1394,2.306312769,5.693687231,1.050450627,5.420233076,0.130346645,2.195546093,0.286182067,0.059368667,3,1
11102,8/18/2017,4269,3,33,50,5,250,1,5,50,0,0,0,,0,,,0,1,1
11103,7/28/2017,4269,3,6,25,22,550,1,20.51397656,1109,1.486023445,8.513976555,2.006084829,,0.07243956,0.740758029,0.053660186,0.097791124,5,1
11104,7/28/2017,4269,3,17,25,16,400,1,18.66007905,1012,2.660079051,5.339920949,2.458965043,,0.142554544,1.081788071,0.154213805,0.131776775,5,1
11105,7/28/2017,4269,3,6,45,18,810,1,20.51397656,1109,2.513976555,8.513976555,2.006084829,,0.122549451,1.253175598,0.153575981,0.097791124,5,1
11106,8/4/2017,4269,3,6,50,14,700,1,15.85157895,950,1.851578947,5.851578947,2.291419379,,0.116807225,0.808048917,0.094385952,0.144554646,5,1
10775,8/8/2017,4269,3,6,30,18,540,1,17.69368723,1394,0.306312769,5.693687231,1.050450627,5.420233076,0.017311981,0.291601301,0.005048196,0.059368667,3,1
11108,7/28/2017,4269,3,6,40,18,720,1,20.51397656,1109,2.513976555,8.513976555,2.006084829,,0.122549451,1.253175598,0.153575981,0.097791124,5,1
11109,7/29/2017,4269,3,6,60,20,1200,1,20.33797217,1006,0.337972167,10.33797217,3.611486186,,0.016617791,0.093582572,0.001555136,0.177573563,5,1
11110,7/30/2017,4269,3,17,49,16,784,1,18.97951583,1074,2.979515829,5.020484171,3.977772196,,0.156985871,0.749041343,0.117588908,0.209582385,4,1
10894,8/8/2017,4269,3,6,85,18,1530,1,17.69368723,1394,0.306312769,5.693687231,1.050450627,5.420233076,0.017311981,0.291601301,0.005048196,0.059368667,3,1
11112,8/1/2017,4269,3,17,65,28,1820,1,26.42631481,2690.5,1.573685189,5.426314811,2.56678257,,0.05954993,0.613096414,0.036509848,0.097129796,5,1
11113,8/1/2017,4269,3,18,35,17,595,1,17,35,0,0,0,,0,,,0,1,1
11114,8/3/2017,4269,3,6,60,12,720,1,14.28030666,2087,2.28030666,11.71969334,2.340557251,,0.159681911,0.974258015,0.155571382,0.16390105,5,1
10938,8/8/2017,4269,3,6,45,18,810,1,17.69368723,1394,0.306312769,5.693687231,1.050450627,5.420233076,0.017311981,0.291601301,0.005048196,0.059368667,3,1
11116,8/3/2017,4269,3,17,50,26,1300,1,22.78582435,649,3.214175655,4.214175655,2.628875328,,0.141060319,1.222642862,0.172466392,0.115373282,5,1
11117,8/3/2017,4269,3,20,30,2,60,1,2.314814815,270,0.314814815,0.685185185,0.464442082,,0.136,0.677834389,0.092185477,0.200638979,1,1
10991,8/8/2017,4269,3,6,80,18,1440,1,17.69368723,1394,0.306312769,5.693687231,1.050450627,5.420233076,0.017311981,0.291601301,0.005048196,0.059368667,3,1
11119,8/6/2017,4269,3,17,35,25,875,1,27.0815822,809,2.0815822,7.0815822,2.417646184,,0.076863389,0.860995382,0.066179023,0.089272708,5,1
11100,8/8/2017,4269,3,6,28,18,504,1,17.69368723,1394,0.306312769,5.693687231,1.050450627,5.420233076,0.017311981,0.291601301,0.005048196,0.059368667,3,1
11134,8/8/2017,4269,3,6,48,18,864,1,17.69368723,1394,0.306312769,5.693687231,1.050450627,5.420233076,0.017311981,0.291601301,0.005048196,0.059368667,3,1
11122,8/13/2017,4269,3,6,40,9,360,1,15.09240246,487,6.092402464,6.092402464,2.116155656,,0.403673469,2.87899543,1.162174074,0.140213307,5,1
11123,8/13/2017,4269,3,17,20,21,420,1,23.8186747,1660,2.818674699,7.181325301,2.104559177,,0.118338855,1.339318338,0.158493399,0.088357526,5,1
11124,8/19/2017,4269,3,6,25,14,350,1,20.80298013,604,6.802980132,6.802980132,2.544164416,,0.327019499,2.673954596,0.874435291,0.122298075,5,1
11125,8/19/2017,4269,3,17,40,28,1120,1,32.53608247,194,4.536082474,4.536082474,3.638459671,,0.139416984,1.246704068,0.173811721,0.11182845,4,1
11126,7/28/2017,4269,3,6,35,22,770,1,20.51397656,1109,1.486023445,8.513976555,2.006084829,,0.07243956,0.740758029,0.053660186,0.097791124,5,1
11127,7/29/2017,4269,3,6,55,22,1210,1,20.33797217,1006,1.662027833,10.33797217,3.611486186,,0.08172043,0.460206061,0.037608237,0.177573563,5,1
11128,7/29/2017,4269,3,20,25,5,125,1,4.238095238,105,0.761904762,0.761904762,0.42591771,,0.179775281,1.788854382,0.321591799,0.100497437,1,1
11129,7/29/2017,4269,3,6,15,16,240,1,20.33797217,1006,4.337972167,10.33797217,3.611486186,,0.213294233,1.20115984,0.256200466,0.177573563,5,1
11130,7/31/2017,4269,3,6,78,14,1092,1,16.7838638,1351,2.783863805,7.216136195,2.581160497,,0.165865491,1.078531849,0.178891214,0.153788217,5,1
11131,8/3/2017,4269,3,6,140,12,1680,1,14.28030666,2087,2.28030666,11.71969334,2.340557251,,0.159681911,0.974258015,0.155571382,0.16390105,5,1
11132,8/3/2017,4269,3,20,50,2,100,1,2.314814815,270,0.314814815,0.685185185,0.464442082,,0.136,0.677834389,0.092185477,0.200638979,1,1
11133,8/5/2017,4269,3,6,60,14,840,1,15.26060234,1627,1.260602336,1.739397664,0.890261665,,0.082605018,1.415990809,0.116967947,0.058337256,1,1
11242,8/8/2017,4269,3,6,12,18,216,1,17.69368723,1394,0.306312769,5.693687231,1.050450627,5.420233076,0.017311981,0.291601301,0.005048196,0.059368667,3,1
11313,8/8/2017,4269,3,6,30,18,540,1,17.69368723,1394,0.306312769,5.693687231,1.050450627,5.420233076,0.017311981,0.291601301,0.005048196,0.059368667,3,1
11314,8/8/2017,4269,3,6,15,12,180,1,17.69368723,1394,5.693687231,5.693687231,1.050450627,5.420233076,0.321792013,5.420233076,1.744187712,0.059368667,3,1
11137,8/14/2017,4269,3,20,30,6,180,1,6,50,0,0,0,,0,,,0,1,1
11138,8/14/2017,4269,3,6,40,16,640,1,14.78424658,876,1.215753425,6.784246575,2.6689964,,0.082233032,0.455509578,0.037457934,0.180529754,5,1
11139,8/17/2017,4269,3,6,39,16,624,1,15.91421255,781,0.085787452,4.914212548,2.072702974,,0.005390619,0.041389168,0.000223113,0.130242258,5,1
1553,8/21/2016,2585,3,17,104,18,1872,1,19.82810685,861,1.828106853,9.828106853,1.741266515,5.644228938,0.092197751,1.049871939,0.096795831,0.087818092,3,1
11141,7/28/2017,4269,3,6,40,20,800,1,20.51397656,1109,0.513976555,8.513976555,2.006084829,,0.025054945,0.256208784,0.006419297,0.097791124,5,1
11142,7/28/2017,4269,3,50,55,22,1210,1,21.63934426,122,0.360655738,1.639344262,0.768920616,,0.016666667,0.469041576,0.00781736,0.035533453,1,1
11143,7/28/2017,4269,3,6,60,24,1440,1,20.51397656,1109,3.486023445,8.513976555,2.006084829,,0.169934066,1.737724843,0.295298648,0.097791124,5,1
11144,7/28/2017,4269,3,50,30,22,660,1,21.63934426,122,0.360655738,1.639344262,0.768920616,,0.016666667,0.469041576,0.00781736,0.035533453,1,1
11145,8/5/2017,4269,3,6,78,15,1170,1,15.26060234,1627,0.260602336,1.739397664,0.890261665,,0.017076805,0.29272555,0.004998817,0.058337256,1,1
11146,8/5/2017,4269,3,42,30,12,360,1,12,165,0,0,0,,0,,,0,1,1
11147,8/9/2017,4269,3,6,65,16,1040,1,14.79471698,1325,1.205283019,6.794716981,2.589115536,,0.081467122,0.46551921,0.03792451,0.175002708,5,1
11148,8/9/2017,4269,3,50,20,19,380,1,18.71631206,141,0.283687943,0.716312057,0.450787194,,0.015157257,0.629316776,0.009538716,0.024085257,1,1
1862,8/21/2016,2585,3,17,185,22,4070,1,19.82810685,861,2.171893148,9.828106853,1.741266515,5.644228938,0.109536082,1.24730656,0.136625074,0.087818092,3,1
11150,8/9/2017,4269,3,6,18,18,324,1,14.79471698,1325,3.205283019,6.794716981,2.589115536,,0.216650513,1.237983773,0.268209819,0.175002708,5,1
11151,8/13/2017,4269,3,6,30,16,480,1,15.09240246,487,0.907597536,6.092402464,2.116155656,,0.060136054,0.428889781,0.025791739,0.140213307,5,1
11152,8/13/2017,4269,3,50,10,15,150,1,17.78417266,139,2.784172662,2.784172662,0.77517777,,0.156553398,3.591656999,0.562286108,0.04358807,1,1
11153,8/19/2017,4269,3,40,224,1.15,257.6,1,1.15,224,2.22E-16,2.22E-16,2.22E-16,,1.93E-16,1,1.93E-16,1.93E-16,1,1
11154,7/29/2017,4269,3,6,45,24,1080,1,20.33797217,1006,3.662027833,10.33797217,3.611486186,,0.180058651,1.013994695,0.182578517,0.177573563,5,1
11155,7/29/2017,4269,3,17,65,16,1040,1,17.71729793,2561,1.717297931,5.28270207,2.75083486,,0.096927756,0.624282452,0.060510297,0.155262663,5,1
11156,7/29/2017,4269,3,6,69,16,1104,1,20.33797217,1006,4.337972167,10.33797217,3.611486186,,0.213294233,1.20115984,0.256200466,0.177573563,5,1
11157,7/31/2017,4269,3,6,7,14,98,1,16.7838638,1351,2.783863805,7.216136195,2.581160497,,0.165865491,1.078531849,0.178891214,0.153788217,5,1
11158,7/31/2017,4269,3,17,18,18,324,1,19.74924078,2305,1.749240781,4.250759219,2.451177164,,0.088572558,0.713632946,0.063208296,0.124115007,5,1
1863,8/21/2016,2585,3,17,13,10,130,1,19.82810685,861,9.828106853,9.828106853,1.741266515,5.644228938,0.495665417,5.644228938,2.797649091,0.087818092,3,1
11160,8/2/2017,4269,3,17,75,28,2100,1,20.67811159,1165,7.321888412,9.321888412,6.04945937,,0.354088834,1.210337646,0.428567045,0.292553764,5,1
11161,8/3/2017,4269,3,6,12,12,144,1,14.28030666,2087,2.28030666,11.71969334,2.340557251,,0.159681911,0.974258015,0.155571382,0.16390105,5,1
