Date,Market Real,Crop,Deviation
4/2/2017,30,77,
4/3/2017,1,2,
4/3/2017,1,10,
4/3/2017,1,43,
4/3/2017,1,48,
4/3/2017,3,5,
4/3/2017,3,9,
4/3/2017,3,10,
4/3/2017,3,17,
4/3/2017,3,27,
4/3/2017,3,32,
4/3/2017,3,77,
4/3/2017,4,35,
4/3/2017,7,3,
4/3/2017,7,48,
4/3/2017,8,1,
4/3/2017,8,9,
4/3/2017,8,14,
4/3/2017,8,17,
4/3/2017,8,21,
4/3/2017,8,58,
4/3/2017,8,70,
4/3/2017,8,76,
4/3/2017,23,4,
4/3/2017,23,9,
4/3/2017,23,10,
4/3/2017,23,48,
4/4/2017,1,2,
4/4/2017,1,42,
4/4/2017,1,48,
4/4/2017,3,2,
4/4/2017,3,3,
4/4/2017,3,10,
4/4/2017,3,32,
4/4/2017,4,22,
4/4/2017,8,10,
4/4/2017,8,22,
4/4/2017,8,35,
4/4/2017,8,70,
4/4/2017,9,2,
4/4/2017,9,3,
4/4/2017,9,9,
4/4/2017,9,27,
4/4/2017,9,46,
4/4/2017,22,3,
4/4/2017,22,5,
4/4/2017,22,9,
4/4/2017,22,27,
4/4/2017,22,81,
4/4/2017,23,9,
4/4/2017,23,17,
4/4/2017,23,27,
4/4/2017,23,37,
4/4/2017,30,22,
4/4/2017,30,27,
4/4/2017,30,77,
4/5/2017,1,7,
4/5/2017,1,9,
4/5/2017,1,18,
4/5/2017,1,43,
4/5/2017,3,10,
4/5/2017,3,48,
4/5/2017,4,5,
4/5/2017,4,22,
4/5/2017,4,35,
4/5/2017,4,43,
4/5/2017,4,70,
4/5/2017,7,3,
4/5/2017,7,21,
4/5/2017,7,48,
4/5/2017,8,5,
4/5/2017,8,14,
4/5/2017,8,18,
4/5/2017,8,33,
4/5/2017,8,69,
4/5/2017,8,76,
4/5/2017,9,5,
4/5/2017,9,27,
4/5/2017,9,29,
4/5/2017,22,2,
4/5/2017,22,3,
4/5/2017,22,5,
4/5/2017,22,16,
4/5/2017,22,27,
4/5/2017,30,2,
4/5/2017,30,77,
4/6/2017,1,27,
4/6/2017,1,42,
4/6/2017,4,2,
4/6/2017,4,82,
4/6/2017,8,2,
4/6/2017,8,5,
4/6/2017,8,9,
4/6/2017,8,14,
4/6/2017,8,58,
4/6/2017,8,69,
4/6/2017,9,27,
4/6/2017,9,35,
4/6/2017,9,37,
4/6/2017,9,77,
4/6/2017,22,5,
4/6/2017,22,19,
4/6/2017,22,22,
4/6/2017,22,44,
4/6/2017,28,22,
4/6/2017,28,27,
4/6/2017,28,48,
4/6/2017,28,77,
4/7/2017,1,19,
4/7/2017,3,3,
4/7/2017,3,48,
4/7/2017,3,77,
4/7/2017,4,2,
4/7/2017,4,21,
4/7/2017,4,22,
4/7/2017,4,35,
4/7/2017,8,9,
4/7/2017,8,42,
4/7/2017,9,2,
4/7/2017,9,5,
4/7/2017,9,14,
4/7/2017,9,29,
4/7/2017,22,2,
4/7/2017,22,16,
4/7/2017,22,27,
4/7/2017,28,9,
4/7/2017,28,21,
4/7/2017,28,77,
4/7/2017,31,5,
4/8/2017,1,21,
4/8/2017,3,22,
4/8/2017,3,27,
4/8/2017,3,37,
4/8/2017,3,38,
4/8/2017,3,48,
4/8/2017,4,2,
4/8/2017,4,27,
4/8/2017,4,49,
4/8/2017,4,77,
4/8/2017,4,82,
4/8/2017,7,4,
4/8/2017,7,21,
4/8/2017,7,48,
4/8/2017,8,9,
4/8/2017,8,14,
4/8/2017,8,17,
4/8/2017,8,21,
4/8/2017,8,35,
4/8/2017,8,58,
4/8/2017,8,69,
4/8/2017,8,70,
4/8/2017,9,27,
4/8/2017,9,29,
4/8/2017,9,37,
4/8/2017,9,43,
4/8/2017,22,1,
4/8/2017,22,9,
4/8/2017,23,17,
4/8/2017,23,27,
4/8/2017,29,21,
4/8/2017,29,22,
4/8/2017,29,27,
4/9/2017,1,48,
4/9/2017,3,2,
4/9/2017,3,5,
4/9/2017,3,10,
4/9/2017,3,21,
4/9/2017,4,23,
4/9/2017,4,37,
4/9/2017,4,82,
4/9/2017,8,9,
4/9/2017,8,22,
4/9/2017,9,14,
4/9/2017,9,77,
4/9/2017,9,82,
4/9/2017,22,2,
4/9/2017,22,9,
4/9/2017,29,9,
4/9/2017,29,21,
4/9/2017,29,27,
4/10/2017,1,27,
4/10/2017,3,21,
4/10/2017,3,22,
4/10/2017,3,27,
4/10/2017,3,37,
4/10/2017,3,48,
4/10/2017,4,37,
4/10/2017,7,3,
4/10/2017,7,4,
4/10/2017,7,48,
4/10/2017,8,35,
4/10/2017,9,22,
4/10/2017,9,82,
4/10/2017,22,9,
4/10/2017,22,16,
4/10/2017,28,21,
4/10/2017,28,22,
4/11/2017,1,18,
4/11/2017,3,2,
4/11/2017,3,6,
4/11/2017,3,32,
4/11/2017,4,6,
4/11/2017,4,77,
4/11/2017,8,2,
4/11/2017,8,5,
4/11/2017,8,9,
4/11/2017,8,22,
4/11/2017,8,35,
4/11/2017,9,14,
4/11/2017,9,29,
4/11/2017,9,35,
4/11/2017,9,77,
4/11/2017,15,38,
4/11/2017,22,3,
4/11/2017,22,16,
4/11/2017,30,21,
4/11/2017,30,22,
4/11/2017,30,27,
4/11/2017,30,32,
4/11/2017,30,48,
4/12/2017,1,21,
4/12/2017,3,14,
4/12/2017,3,22,
4/12/2017,3,32,
4/12/2017,4,35,
4/12/2017,4,48,
4/12/2017,4,77,
4/12/2017,4,82,
4/12/2017,8,5,
4/12/2017,8,9,
4/12/2017,8,17,
4/12/2017,9,29,
4/12/2017,9,35,
4/12/2017,12,38,
4/12/2017,22,1,
4/12/2017,22,2,
4/12/2017,22,18,
4/12/2017,22,20,
4/12/2017,23,6,
4/12/2017,23,17,
4/12/2017,23,21,
4/12/2017,23,27,
4/12/2017,30,21,
4/12/2017,30,32,
4/13/2017,1,18,
4/13/2017,1,27,
4/13/2017,3,16,
4/13/2017,3,35,
4/13/2017,4,82,
4/13/2017,7,3,
4/13/2017,7,4,
4/13/2017,7,21,
4/13/2017,8,9,
4/13/2017,9,18,
4/13/2017,9,22,
4/13/2017,9,35,
4/13/2017,9,43,
4/13/2017,22,1,
4/13/2017,22,2,
4/13/2017,22,20,
4/13/2017,22,33,
4/13/2017,22,35,
4/13/2017,30,22,
4/14/2017,1,14,
4/14/2017,1,19,
4/14/2017,1,21,
4/14/2017,1,35,
4/14/2017,3,37,
4/14/2017,4,5,
4/14/2017,4,48,
4/14/2017,4,77,
4/14/2017,4,82,
4/14/2017,8,1,
4/14/2017,8,5,
4/14/2017,8,22,
4/14/2017,8,58,
4/14/2017,9,77,
4/14/2017,22,1,
4/14/2017,22,3,
4/14/2017,22,5,
4/14/2017,22,16,
4/14/2017,22,18,
4/14/2017,22,35,
4/14/2017,30,2,
4/14/2017,30,27,
4/14/2017,30,32,
4/14/2017,30,48,
4/15/2017,1,14,
4/15/2017,1,27,
4/15/2017,3,14,
4/15/2017,3,35,
4/15/2017,4,48,
4/15/2017,8,5,
4/15/2017,8,21,
4/15/2017,8,58,
4/15/2017,9,9,
4/15/2017,9,14,
4/15/2017,22,3,
4/15/2017,22,9,
4/15/2017,22,20,
4/15/2017,22,21,
4/15/2017,22,27,
4/15/2017,30,2,
4/15/2017,30,32,
4/15/2017,30,48,
4/16/2017,1,6,
4/16/2017,1,18,
4/16/2017,1,21,
4/16/2017,1,35,
4/16/2017,3,18,
4/16/2017,3,21,
4/16/2017,4,2,
4/16/2017,4,77,
4/16/2017,7,17,
4/16/2017,7,48,
4/16/2017,8,1,
4/16/2017,8,4,
4/16/2017,8,17,
4/16/2017,8,18,
4/16/2017,8,22,
4/16/2017,8,48,
4/16/2017,8,58,
4/16/2017,8,69,
4/16/2017,9,77,
4/16/2017,22,1,
4/16/2017,22,5,
4/16/2017,22,9,
4/16/2017,22,16,
4/16/2017,22,18,
4/16/2017,22,27,
4/16/2017,22,32,
4/16/2017,22,81,
4/16/2017,30,2,
4/16/2017,30,22,
4/17/2017,1,48,
4/17/2017,3,33,
4/17/2017,3,48,
4/17/2017,8,2,
4/17/2017,8,17,
4/17/2017,9,5,
4/17/2017,9,18,
4/17/2017,9,29,
4/17/2017,9,35,
4/17/2017,9,43,
4/17/2017,22,1,
4/17/2017,30,22,
4/17/2017,30,27,
4/17/2017,30,48,
4/18/2017,1,21,
4/18/2017,3,5,
4/18/2017,3,14,
4/18/2017,3,82,
4/18/2017,4,2,
4/18/2017,4,21,
4/18/2017,8,22,
4/18/2017,8,43,
4/18/2017,8,48,
4/18/2017,8,76,
4/18/2017,9,29,
4/18/2017,9,77,
4/18/2017,22,1,
4/18/2017,22,32,
4/18/2017,22,82,
4/18/2017,30,22,
4/18/2017,30,27,
4/18/2017,30,32,
4/18/2017,30,82,
4/19/2017,1,27,
4/19/2017,1,38,
4/19/2017,3,17,
4/19/2017,3,48,
4/19/2017,3,49,
4/19/2017,3,82,
4/19/2017,4,1,
4/19/2017,4,5,
4/19/2017,4,23,
4/19/2017,7,16,
4/19/2017,7,17,
4/19/2017,7,48,
4/19/2017,8,4,
4/19/2017,8,5,
4/19/2017,8,6,
4/19/2017,8,17,
4/19/2017,8,27,
4/19/2017,8,32,
4/19/2017,8,35,
4/19/2017,8,42,
4/19/2017,8,69,
4/19/2017,9,14,
4/19/2017,9,29,
4/19/2017,22,1,
4/19/2017,22,2,
4/19/2017,22,9,
4/19/2017,22,16,
4/19/2017,22,32,
4/19/2017,22,33,
4/19/2017,22,81,
4/19/2017,22,82,
4/19/2017,30,32,
4/19/2017,30,48,
4/20/2017,1,18,
4/20/2017,3,14,
4/20/2017,3,48,
4/20/2017,4,2,
4/20/2017,4,6,
4/20/2017,4,21,
4/20/2017,4,23,
4/20/2017,7,3,
4/20/2017,7,17,
4/20/2017,8,1,
4/20/2017,8,4,
4/20/2017,8,6,
4/20/2017,8,48,
4/20/2017,8,76,
4/20/2017,9,3,
4/20/2017,9,29,
4/20/2017,9,37,
4/20/2017,9,43,
4/20/2017,9,77,
4/20/2017,12,21,
4/20/2017,22,1,
4/20/2017,22,3,
4/20/2017,22,9,
4/20/2017,22,16,
4/20/2017,22,32,
4/20/2017,22,33,
4/20/2017,22,81,
4/20/2017,22,82,
4/20/2017,30,22,
4/20/2017,30,48,
4/21/2017,1,9,
4/21/2017,1,27,
4/21/2017,1,35,
4/21/2017,1,44,
4/21/2017,1,77,
4/21/2017,3,37,
4/21/2017,4,21,
4/21/2017,4,35,
4/21/2017,7,17,
4/21/2017,7,21,
4/21/2017,8,1,
4/21/2017,8,6,
4/21/2017,8,22,
4/21/2017,8,32,
4/21/2017,8,69,
4/21/2017,8,82,
4/21/2017,9,3,
4/21/2017,9,5,
4/21/2017,9,18,
4/21/2017,9,29,
4/21/2017,9,44,
4/21/2017,22,5,
4/21/2017,22,17,
4/21/2017,22,49,
4/21/2017,22,81,
4/21/2017,30,21,
4/21/2017,30,22,
4/21/2017,30,48,
4/22/2017,1,33,
4/22/2017,1,48,
4/22/2017,3,6,
4/22/2017,3,18,
4/22/2017,3,48,
4/22/2017,4,1,
4/22/2017,4,21,
4/22/2017,7,17,
4/22/2017,7,20,
4/22/2017,7,82,
4/22/2017,8,5,
4/22/2017,8,6,
4/22/2017,8,76,
4/22/2017,8,77,
4/22/2017,9,3,
4/22/2017,9,14,
4/22/2017,9,27,
4/22/2017,9,29,
4/22/2017,9,48,
4/22/2017,12,37,
4/22/2017,22,1,
4/22/2017,22,16,
4/22/2017,22,27,
4/22/2017,22,32,
4/22/2017,22,48,
4/22/2017,23,9,
4/22/2017,30,9,
4/22/2017,30,27,
4/22/2017,30,32,
4/22/2017,30,50,
4/22/2017,30,81,
4/23/2017,1,6,
4/23/2017,1,33,
4/23/2017,3,9,
4/23/2017,4,2,
4/23/2017,4,5,
4/23/2017,4,20,
4/23/2017,4,21,
4/23/2017,4,22,
4/23/2017,4,48,
4/23/2017,8,1,
4/23/2017,8,17,
4/23/2017,9,3,
4/23/2017,9,29,
4/23/2017,9,37,
4/23/2017,9,82,
4/23/2017,15,3,
4/23/2017,15,38,
4/23/2017,22,2,
4/23/2017,22,5,
4/23/2017,22,27,
4/23/2017,22,32,
4/23/2017,22,33,
4/23/2017,23,9,
4/23/2017,30,9,
4/23/2017,30,22,
4/23/2017,30,27,
4/23/2017,30,48,
4/23/2017,30,81,
4/24/2017,1,21,
4/24/2017,4,21,
4/24/2017,7,48,
4/24/2017,7,82,
4/24/2017,8,22,
4/24/2017,9,9,
4/24/2017,9,18,
4/24/2017,9,35,
4/24/2017,15,77,
4/24/2017,22,5,
4/24/2017,22,16,
4/24/2017,22,27,
4/24/2017,22,82,
4/24/2017,23,9,
4/24/2017,30,22,
4/24/2017,30,27,
4/24/2017,30,32,
4/24/2017,31,5,
4/24/2017,31,6,
4/24/2017,31,21,
4/25/2017,1,21,
4/25/2017,3,6,
4/25/2017,3,16,
4/25/2017,4,6,
4/25/2017,4,22,
4/25/2017,8,1,
4/25/2017,8,43,
4/25/2017,9,3,
4/25/2017,9,14,
4/25/2017,9,27,
4/25/2017,9,29,
4/25/2017,15,38,
4/25/2017,22,5,
4/25/2017,22,32,
4/25/2017,23,17,
4/25/2017,23,32,
4/25/2017,23,37,
4/25/2017,30,9,
4/25/2017,30,27,
4/25/2017,30,50,
4/25/2017,30,81,
4/25/2017,31,6,
4/26/2017,1,6,
4/26/2017,1,44,
4/26/2017,3,5,
4/26/2017,3,14,
4/26/2017,3,16,
4/26/2017,4,20,
4/26/2017,7,48,
4/26/2017,7,82,
4/26/2017,8,1,
4/26/2017,8,4,
4/26/2017,8,5,
4/26/2017,8,48,
4/26/2017,8,76,
4/26/2017,8,77,
4/26/2017,8,82,
4/26/2017,9,5,
4/26/2017,9,18,
4/26/2017,9,22,
4/26/2017,9,29,
4/26/2017,12,3,
4/26/2017,13,37,
4/26/2017,22,5,
4/26/2017,22,27,
4/26/2017,22,32,
4/26/2017,22,48,
4/26/2017,22,81,
4/26/2017,22,82,
4/26/2017,26,5,
4/26/2017,26,16,
4/26/2017,30,81,
4/26/2017,31,6,
4/27/2017,1,18,
4/27/2017,3,5,
4/27/2017,3,6,
4/27/2017,3,16,
4/27/2017,3,37,
4/27/2017,3,77,
4/27/2017,3,82,
4/27/2017,4,2,
4/27/2017,8,4,
4/27/2017,8,43,
4/27/2017,8,48,
4/27/2017,8,77,
4/27/2017,8,82,
4/27/2017,9,2,
4/27/2017,9,3,
4/27/2017,9,18,
4/27/2017,9,29,
4/27/2017,9,82,
4/27/2017,12,3,
4/27/2017,12,37,
4/27/2017,13,37,
4/27/2017,22,21,
4/27/2017,22,27,
4/27/2017,22,48,
4/27/2017,22,81,
4/27/2017,30,20,
4/27/2017,30,27,
4/27/2017,30,48,
4/28/2017,1,18,
4/28/2017,1,44,
4/28/2017,3,5,
4/28/2017,3,22,
4/28/2017,3,70,
4/28/2017,3,77,
4/28/2017,3,82,
4/28/2017,4,1,
4/28/2017,4,20,
4/28/2017,7,17,
4/28/2017,7,21,
4/28/2017,7,82,
4/28/2017,8,4,
4/28/2017,8,6,
4/28/2017,8,42,
4/28/2017,9,3,
4/28/2017,9,5,
4/28/2017,9,14,
4/28/2017,9,29,
4/28/2017,9,37,
4/28/2017,9,42,
4/28/2017,9,48,
4/28/2017,18,17,
4/28/2017,22,2,
4/28/2017,22,27,
4/28/2017,22,32,
4/28/2017,30,20,
4/28/2017,30,48,
4/29/2017,3,1,
4/29/2017,4,1,
4/29/2017,4,5,
4/29/2017,4,21,
4/29/2017,4,23,
4/29/2017,4,82,
4/29/2017,8,4,
4/29/2017,8,5,
4/29/2017,8,6,
4/29/2017,8,48,
4/29/2017,8,77,
4/29/2017,9,3,
4/29/2017,9,18,
4/29/2017,9,27,
4/29/2017,9,29,
4/29/2017,9,48,
4/29/2017,9,82,
4/29/2017,22,16,
4/29/2017,22,32,
4/29/2017,22,48,
4/29/2017,22,82,
4/29/2017,26,16,
4/29/2017,30,9,
4/29/2017,30,21,
4/29/2017,30,27,
4/29/2017,30,48,
4/29/2017,30,50,
4/29/2017,30,81,
4/30/2017,1,6,
4/30/2017,1,18,
4/30/2017,1,21,
4/30/2017,3,37,
4/30/2017,3,77,
4/30/2017,4,22,
4/30/2017,7,21,
4/30/2017,7,48,
4/30/2017,7,82,
4/30/2017,8,70,
4/30/2017,8,85,
4/30/2017,9,3,
4/30/2017,9,5,
4/30/2017,9,6,
4/30/2017,9,14,
4/30/2017,9,29,
4/30/2017,9,32,
4/30/2017,9,44,
4/30/2017,12,3,
4/30/2017,12,38,
4/30/2017,22,6,
4/30/2017,30,48,
5/1/2017,1,6,
5/1/2017,1,9,
5/1/2017,1,10,
5/1/2017,3,6,
5/1/2017,4,1,
5/1/2017,4,18,
5/1/2017,4,22,
5/1/2017,8,1,
5/1/2017,8,4,
5/1/2017,8,36,
5/1/2017,8,76,
5/1/2017,8,85,
5/1/2017,9,5,
5/1/2017,9,14,
5/1/2017,9,29,
5/1/2017,9,44,
5/1/2017,9,77,
5/1/2017,22,3,
5/1/2017,22,16,
5/1/2017,22,81,
5/1/2017,30,9,
5/1/2017,30,20,
5/1/2017,30,21,
5/1/2017,30,27,
5/1/2017,30,44,
5/2/2017,1,6,
5/2/2017,1,9,
5/2/2017,1,21,
5/2/2017,1,48,
5/2/2017,3,1,
5/2/2017,3,5,
5/2/2017,3,6,
5/2/2017,3,38,
5/2/2017,4,20,
5/2/2017,4,22,
5/2/2017,7,16,
5/2/2017,7,48,
5/2/2017,7,82,
5/2/2017,8,6,
5/2/2017,8,9,
5/2/2017,8,16,
5/2/2017,8,48,
5/2/2017,8,77,
5/2/2017,8,82,
5/2/2017,9,3,
5/2/2017,9,6,
5/2/2017,9,15,
5/2/2017,9,29,
5/2/2017,12,37,
5/2/2017,12,38,
5/2/2017,13,37,
5/2/2017,22,2,
5/2/2017,22,18,
5/2/2017,22,81,
5/2/2017,30,32,
5/2/2017,30,48,
5/2/2017,30,81,
5/3/2017,1,6,
5/3/2017,1,9,
5/3/2017,1,21,
5/3/2017,3,48,
5/3/2017,4,21,
5/3/2017,8,1,
5/3/2017,8,5,
5/3/2017,8,9,
5/3/2017,8,16,
5/3/2017,8,21,
5/3/2017,8,44,
5/3/2017,9,3,
5/3/2017,9,9,
5/3/2017,9,14,
5/3/2017,9,27,
5/3/2017,9,29,
5/3/2017,9,32,
5/3/2017,9,36,
5/3/2017,12,3,
5/3/2017,22,3,
5/3/2017,22,21,
5/3/2017,22,48,
5/3/2017,22,49,
5/3/2017,22,82,
5/3/2017,30,27,
5/3/2017,30,32,
5/3/2017,30,50,
5/4/2017,1,4,
5/4/2017,1,6,
5/4/2017,1,9,
5/4/2017,1,18,
5/4/2017,3,1,
5/4/2017,3,16,
5/4/2017,3,38,
5/4/2017,4,22,
5/4/2017,7,16,
5/4/2017,8,5,
5/4/2017,8,36,
5/4/2017,8,44,
5/4/2017,8,48,
5/4/2017,9,6,
5/4/2017,9,29,
5/4/2017,13,37,
5/4/2017,22,3,
5/4/2017,22,9,
5/4/2017,22,16,
5/4/2017,22,21,
5/4/2017,22,22,
5/4/2017,22,27,
5/4/2017,22,48,
5/4/2017,22,81,
5/4/2017,22,82,
5/4/2017,30,2,
5/4/2017,30,27,
5/4/2017,30,48,
5/4/2017,30,81,
5/5/2017,3,2,
5/5/2017,3,9,
5/5/2017,3,48,
5/5/2017,3,77,
5/5/2017,4,6,
5/5/2017,7,82,
5/5/2017,8,1,
5/5/2017,8,5,
5/5/2017,8,9,
5/5/2017,8,14,
5/5/2017,8,18,
5/5/2017,8,42,
5/5/2017,8,48,
5/5/2017,8,76,
5/5/2017,12,3,
5/5/2017,12,37,
5/5/2017,13,37,
5/5/2017,22,3,
5/5/2017,22,18,
5/5/2017,22,27,
5/5/2017,22,48,
5/5/2017,22,49,
5/5/2017,22,81,
5/5/2017,30,2,
5/5/2017,30,9,
5/5/2017,30,20,
5/5/2017,30,27,
5/6/2017,1,6,
5/6/2017,1,17,
5/6/2017,3,1,
5/6/2017,3,5,
5/6/2017,3,37,
5/6/2017,4,21,
5/6/2017,4,30,
5/6/2017,7,16,
5/6/2017,7,18,
5/6/2017,7,20,
5/6/2017,7,23,
5/6/2017,7,82,
5/6/2017,8,16,
5/6/2017,8,44,
5/6/2017,9,9,
5/6/2017,9,14,
5/6/2017,9,18,
5/6/2017,15,3,
5/6/2017,22,9,
5/6/2017,22,21,
5/6/2017,22,27,
5/6/2017,22,50,
5/6/2017,30,9,
5/6/2017,30,21,
5/6/2017,30,27,
5/6/2017,30,32,
5/7/2017,1,21,
5/7/2017,3,1,
5/7/2017,3,6,
5/7/2017,4,21,
5/7/2017,7,38,
5/7/2017,7,42,
5/7/2017,7,48,
5/7/2017,8,1,
5/7/2017,8,5,
5/7/2017,8,9,
5/7/2017,8,21,
5/7/2017,9,1,
5/7/2017,9,3,
5/7/2017,9,9,
5/7/2017,9,18,
5/7/2017,15,37,
5/7/2017,15,38,
5/7/2017,22,5,
5/7/2017,22,27,
5/7/2017,22,81,
5/7/2017,30,2,
5/7/2017,30,21,
5/7/2017,30,81,
5/8/2017,1,6,
5/8/2017,3,9,
5/8/2017,3,37,
5/8/2017,4,1,
5/8/2017,4,21,
5/8/2017,7,18,
5/8/2017,7,23,
5/8/2017,8,5,
5/8/2017,8,17,
5/8/2017,8,21,
5/8/2017,8,22,
5/8/2017,8,44,
5/8/2017,8,82,
5/8/2017,9,1,
5/8/2017,9,3,
5/8/2017,9,32,
5/8/2017,9,37,
5/8/2017,9,48,
5/8/2017,12,37,
5/8/2017,13,37,
5/8/2017,13,77,
5/8/2017,22,2,
5/8/2017,22,3,
5/8/2017,22,5,
5/8/2017,22,9,
5/8/2017,22,21,
5/8/2017,22,81,
5/8/2017,30,2,
5/8/2017,30,9,
5/8/2017,30,27,
5/8/2017,30,48,
5/9/2017,1,6,
5/9/2017,1,18,
5/9/2017,1,82,
5/9/2017,3,6,
5/9/2017,3,22,
5/9/2017,3,37,
5/9/2017,4,2,
5/9/2017,4,7,
5/9/2017,4,20,
5/9/2017,4,21,
5/9/2017,4,22,
5/9/2017,7,6,
5/9/2017,7,9,
5/9/2017,7,16,
5/9/2017,7,20,
5/9/2017,7,23,
5/9/2017,7,48,
5/9/2017,8,1,
5/9/2017,8,16,
5/9/2017,8,44,
5/9/2017,9,9,
5/9/2017,9,27,
5/9/2017,9,32,
5/9/2017,9,82,
5/9/2017,15,3,
5/9/2017,15,37,
5/9/2017,30,27,
5/9/2017,30,48,
5/10/2017,3,1,
5/10/2017,3,37,
5/10/2017,3,77,
5/10/2017,4,6,
5/10/2017,7,23,
5/10/2017,7,32,
5/10/2017,7,38,
5/10/2017,7,48,
5/10/2017,7,82,
5/10/2017,8,48,
5/10/2017,9,9,
5/10/2017,9,14,
5/10/2017,9,32,
5/10/2017,9,77,
5/10/2017,15,3,
5/10/2017,15,38,
5/10/2017,22,3,
5/10/2017,22,5,
5/10/2017,22,9,
5/10/2017,22,18,
5/10/2017,22,21,
5/10/2017,22,81,
5/10/2017,30,2,
5/10/2017,30,32,
5/10/2017,30,81,
5/11/2017,3,16,
5/11/2017,3,42,
5/11/2017,3,70,
5/11/2017,3,77,
5/11/2017,4,6,
5/11/2017,4,20,
5/11/2017,4,21,
5/11/2017,7,9,
5/11/2017,7,23,
5/11/2017,7,38,
5/11/2017,8,5,
5/11/2017,8,9,
5/11/2017,8,21,
5/11/2017,8,22,
5/11/2017,8,42,
5/11/2017,9,3,
5/11/2017,9,9,
5/11/2017,9,16,
5/11/2017,9,18,
5/11/2017,9,37,
5/11/2017,9,77,
5/11/2017,15,3,
5/11/2017,15,37,
5/11/2017,22,9,
5/11/2017,22,27,
5/11/2017,22,48,
5/11/2017,22,81,
5/11/2017,30,2,
5/11/2017,30,9,
5/11/2017,30,27,
5/11/2017,30,81,
5/12/2017,3,37,
5/12/2017,3,77,
5/12/2017,3,82,
5/12/2017,4,1,
5/12/2017,7,9,
5/12/2017,7,82,
5/12/2017,8,4,
5/12/2017,8,5,
5/12/2017,8,9,
5/12/2017,8,16,
5/12/2017,9,2,
5/12/2017,9,3,
5/12/2017,12,37,
5/12/2017,22,2,
5/12/2017,22,3,
5/12/2017,22,16,
5/12/2017,22,27,
5/12/2017,22,48,
5/12/2017,22,50,
5/12/2017,30,50,
5/13/2017,1,6,
5/13/2017,1,21,
5/13/2017,3,1,
5/13/2017,3,5,
5/13/2017,3,6,
5/13/2017,3,9,
5/13/2017,3,37,
5/13/2017,4,2,
5/13/2017,7,17,
5/13/2017,7,42,
5/13/2017,7,48,
5/13/2017,8,9,
5/13/2017,8,20,
5/13/2017,8,42,
5/13/2017,9,1,
5/13/2017,9,3,
5/13/2017,9,14,
5/13/2017,9,16,
5/13/2017,9,82,
5/13/2017,12,9,
5/13/2017,12,37,
5/13/2017,22,2,
5/13/2017,22,5,
5/13/2017,22,9,
5/13/2017,22,21,
5/13/2017,22,27,
5/13/2017,22,32,
5/13/2017,22,33,
5/13/2017,22,50,
5/13/2017,30,27,
5/13/2017,30,32,
5/13/2017,30,44,
5/13/2017,30,48,
5/13/2017,30,50,
5/14/2017,1,21,
5/14/2017,1,22,
5/14/2017,3,9,
5/14/2017,3,77,
5/14/2017,4,2,
5/14/2017,4,20,
5/14/2017,4,21,
5/14/2017,4,33,
5/14/2017,7,9,
5/14/2017,7,17,
5/14/2017,7,82,
5/14/2017,8,9,
5/14/2017,8,16,
5/14/2017,8,20,
5/14/2017,8,21,
5/14/2017,9,3,
5/14/2017,9,44,
5/14/2017,9,77,
5/14/2017,22,2,
5/14/2017,22,5,
5/14/2017,22,16,
5/14/2017,22,27,
5/14/2017,22,32,
5/14/2017,22,48,
5/14/2017,30,2,
5/14/2017,30,50,
5/15/2017,1,42,
5/15/2017,3,5,
5/15/2017,3,6,
5/15/2017,3,37,
5/15/2017,3,77,
5/15/2017,4,20,
5/15/2017,4,21,
5/15/2017,4,22,
5/15/2017,7,23,
5/15/2017,7,38,
5/15/2017,8,5,
5/15/2017,8,42,
5/15/2017,9,1,
5/15/2017,9,3,
5/15/2017,9,9,
5/15/2017,9,48,
5/15/2017,9,50,
5/15/2017,9,77,
5/15/2017,22,2,
5/15/2017,22,33,
5/15/2017,22,49,
5/15/2017,22,81,
5/15/2017,30,27,
5/15/2017,30,48,
5/15/2017,30,50,
5/16/2017,1,42,
5/16/2017,3,3,
5/16/2017,3,77,
5/16/2017,4,2,
5/16/2017,4,23,
5/16/2017,7,9,
5/16/2017,8,5,
5/16/2017,8,20,
5/16/2017,8,40,
5/16/2017,8,42,
5/16/2017,9,9,
5/16/2017,9,18,
5/16/2017,9,44,
5/16/2017,12,3,
5/16/2017,15,3,
5/16/2017,22,2,
5/16/2017,22,16,
5/16/2017,22,27,
5/16/2017,22,81,
5/16/2017,30,2,
5/16/2017,30,9,
5/16/2017,30,21,
5/16/2017,30,32,
5/17/2017,1,6,
5/17/2017,1,21,
5/17/2017,1,42,
5/17/2017,1,44,
5/17/2017,1,82,
5/17/2017,3,2,
5/17/2017,3,9,
5/17/2017,3,16,
5/17/2017,4,6,
5/17/2017,4,21,
5/17/2017,4,22,
5/17/2017,4,23,
5/17/2017,7,9,
5/17/2017,7,16,
5/17/2017,7,20,
5/17/2017,7,82,
5/17/2017,8,21,
5/17/2017,8,23,
5/17/2017,8,37,
5/17/2017,9,1,
5/17/2017,9,3,
5/17/2017,9,5,
5/17/2017,9,9,
5/17/2017,9,18,
5/17/2017,9,21,
5/17/2017,9,22,
5/17/2017,12,3,
5/17/2017,15,3,
5/17/2017,22,9,
5/17/2017,22,16,
5/17/2017,22,33,
5/17/2017,22,48,
5/17/2017,30,21,
5/17/2017,30,48,
5/17/2017,30,50,
5/18/2017,1,1,
5/18/2017,1,18,
